"[1.1449257907153738, 1.0131739984011146]"
"[1.1440853227084535, 114.37074331532989]"
"[1.144145418349583, 114.3879261993742]"
"[1.1442594149189047, 114.40257053508913]"
"[1.1442034857431513, 114.4140849740124]"
"[1.1441303165591445, 114.43145720898332]"
"[1.1440895118202672, 114.44068302285484]"
"[1.1440168759953624, 114.45821466925496]"
"[1.1440711170125575, 114.47297171127317]"
"[1.1440925665872996, 114.49037147167698]"
"[1.1440952089617247, 114.50207885530708]"
"[1.1440472483964015, 114.51784068742734]"
"[1.1439234721178762, 114.5348719269176]"
"[1.1437709597836663, 114.55015986466057]"
"[1.1438116567640195, 114.5613958476941]"
"[1.1438599193277061, 114.57956327831145]"
"[1.1439228746068153, 114.59136938792604]"
"[1.143898004574354, 114.60662554452522]"
"[1.1439210222464904, 114.6209118578886]"
"[1.1438570614352692, 114.6329113548547]"
"[1.1439052822053921, 114.6474636343142]"
"[1.1440667678418674, 114.65962982208373]"
"[1.1439924368476209, 114.67664157446687]"
"[1.1440937148887476, 114.68523707054064]"
"[1.1440714203323064, 114.70296825851428]"
"[1.1440995980781001, 114.71773140496143]"
"[1.1441617380688431, 114.73494032446096]"
"[1.1443097270659914, 114.75226516411779]"
"[1.1443332087328117, 114.76745749819172]"
"[1.144405088148213, 114.78556950178708]"
"[1.1445149241703063, 114.80069287626037]"
"[1.1446309837882929, 114.81845565463149]"
"[1.1448053774361615, 114.83350002424388]"
"[1.1448608095127182, 114.85032948407033]"
"[1.1449455774830137, 114.86504825148192]"
"[1.1451055568975086, 114.87996751574269]"
"[1.145202761693581, 114.89704625617533]"
"[1.1454763198134346, 114.91231377426284]"
"[1.1455925529222226, 114.92969583197858]"
"[1.145474036331564, 114.94708257103908]"
"[1.1458124263742009, 114.96207679157934]"
"[1.1459691077509195, 114.97973288483372]"
"[1.1461222056389224, 114.9970228640727]"
"[1.1461335864169904, 115.01255668665665]"
"[1.1462566265201926, 115.02965796267934]"
"[1.1463642215951002, 115.04486527355147]"
"[1.1465787260262308, 115.0620613825671]"
"[1.146701145455771, 115.07723626707246]"
"[1.1466981494370574, 115.09494969814345]"
"[1.1467583485027355, 115.10962314210174]"
"[1.1470025173275913, 115.12418536564256]"
"[1.1470788687261755, 115.13909137809672]"
"[1.1471631900887158, 115.15631680305538]"
"[1.1474717518336015, 115.17114567906276]"
"[1.1477479101142192, 115.18828233031388]"
"[1.147866975238509, 115.20330082138919]"
"[1.1478044631847737, 115.22035099184359]"
"[1.1481885111345198, 115.23779486030172]"
"[1.1480886980308125, 115.25286627425949]"
"[1.1483109196686039, 115.2702687196681]"
"[1.14851335310614, 115.28502961607616]"
"[1.1488067708129412, 115.30041024646401]"
"[1.148984199141771, 115.31518925263394]"
"[1.1492213525570023, 115.33237920958105]"
"[1.1493272139173436, 115.3469393873089]"
"[1.1493824541926634, 115.36197610653578]"
"[1.1496091119022698, 115.37944346587456]"
"[1.1497829434988898, 115.39478920864718]"
"[1.1501404190385691, 115.41210162864445]"
"[1.1500439884222695, 115.42693863357572]"
"[1.1502261426318054, 115.44439059370855]"
"[1.150459250100289, 115.46161418584191]"
"[1.1506593156677873, 115.47687217985371]"
"[1.150806653870129, 115.49413426381568]"
"[1.1509371231070455, 115.50921260738146]"
"[1.1511102037643728, 115.52649910261312]"
"[1.1512634595865736, 115.5437783181791]"
"[1.1513492657982676, 115.55858592276002]"
"[1.1515598034881618, 115.57336810525928]"
"[1.1514922456781362, 115.59004437995529]"
"[1.151592834295152, 115.60477389156097]"
"[1.1517359861017906, 115.62195281113205]"
"[1.151817053522081, 115.63686885018095]"
"[1.1518799740508658, 115.65133128472426]"
"[1.151817850213939, 115.66335817732977]"
"[1.1519838842066679, 115.68054861666184]"
"[1.152075857244062, 115.69507505061712]"
"[1.152208427405516, 115.71021947758855]"
"[1.1524109607405677, 115.72469626997595]"
"[1.1524322686472979, 115.73953832998613]"
"[1.1525524626630526, 115.75426765135805]"
"[1.1526167888779053, 115.771867394443]"
"[1.1527370815097302, 115.78906786263634]"
"[1.1528766498568497, 115.80410707933572]"
"[1.1530241076728014, 115.8193158504268]"
"[1.1530231723037478, 115.83393299228077]"
"[1.1530761012820239, 115.85145817801634]"
"[1.1532942721964288, 115.86633175479123]"
"[1.1533517344247015, 115.88393275217298]"
"[1.153283826401437, 115.90155822544742]"
"[1.1533305190033782, 115.9189215524813]"
"[1.1533159289068766, 115.93354209278925]"
"[1.1534634624913986, 115.94878583965442]"
"[1.1535110898295553, 115.96394310783364]"
"[1.1534763436064368, 115.97541120303399]"
"[1.1534439402908148, 115.99023841303027]"
"[1.1535609775379732, 116.00527614629745]"
"[1.1536634602773732, 116.01977780180904]"
"[1.1537094411641802, 116.03706950145977]"
"[1.1537382129249334, 116.05194933605847]"
"[1.153709421129523, 116.06689971914051]"
"[1.1538019774598598, 116.08162528215864]"
"[1.153690897400263, 116.09872628637794]"
"[1.1539993411533385, 116.11043720308288]"
"[1.1538740523932818, 116.12800989286902]"
"[1.153990270498746, 116.1429473254768]"
"[1.1540176970364915, 116.16003067180857]"
"[1.1540769526099321, 116.17126570751066]"
"[1.154158561943358, 116.17986956218958]"
"[1.1542353076785465, 116.19089460156118]"
"[1.1542779533644048, 116.20568849518801]"
"[1.1543225630427731, 116.21762862283956]"
"[1.1544062824782992, 116.22422615965002]"
"[1.1543532791933795, 116.23475423357226]"
"[1.1544475254650708, 116.24724921532744]"
"[1.1543842804020004, 116.25874043098261]"
"[1.1544033990920286, 116.26504710520612]"
"[1.1543971993901656, 116.27200354508513]"
"[1.1543923921284083, 116.27729747524349]"
"[1.1543279093241463, 116.28733909287713]"
"[1.1542001810317275, 116.30031972272764]"
"[1.1543285742819487, 116.31676656094126]"
"[1.154419601288856, 116.32855264515003]"
"[1.1544398526631414, 116.34641327600723]"
"[1.1544890307631102, 116.3582688416972]"
"[1.15459845504661, 116.37592028091824]"
"[1.1546303910927789, 116.39295974644773]"
"[1.154571242656863, 116.41019730766223]"
"[1.1545500345456128, 116.42521099095191]"
"[1.1544879058212398, 116.44242128321567]"
"[1.154589812378461, 116.45787522522161]"
"[1.1548087948906345, 116.47550753364654]"
"[1.1548701845874705, 116.49291458877697]"
"[1.1546903586261643, 116.5081403128538]"
"[1.154929423126906, 116.52536722475482]"
"[1.1552206855194311, 116.54317199865459]"
"[1.1550281433027394, 116.5601857198418]"
"[1.1550953180319459, 116.57519098847779]"
"[1.1551717758540265, 116.59249910169405]"
"[1.1553977372821362, 116.61014632269392]"
"[1.1553443671904764, 116.6254987929018]"
"[1.1552431576597455, 116.64226373496082]"
"[1.1554191423245874, 116.65764446979672]"
"[1.1553861560285918, 116.6729635348791]"
"[1.1555307436904465, 116.68838555244727]"
"[1.1556220424058337, 116.70375565685694]"
"[1.1558107754265232, 116.72112334895246]"
"[1.155864626539001, 116.73606644268787]"
"[1.1560537518781238, 116.75104268620483]"
"[1.1562751649380567, 116.76844059848828]"
"[1.1564095598544986, 116.78329317760686]"
"[1.1564552572337223, 116.79847564909943]"
"[1.156689677733595, 116.81532598784852]"
"[1.1568069025941594, 116.83267224405999]"
"[1.1571161195802384, 116.84738681298082]"
"[1.1569624752851801, 116.85926246228237]"
"[1.1572305531349916, 116.87663450928699]"
"[1.157426089469631, 116.89371002303923]"
"[1.1576203722533973, 116.90862251524472]"
"[1.1578192851129534, 116.92573743641933]"
"[1.1579657942748398, 116.94077215739361]"
"[1.1580699563086545, 116.958205351398]"
"[1.1582880965461597, 116.97537968946244]"
"[1.158553751090963, 116.99029487769069]"
"[1.1586292968070415, 117.00512522506509]"
"[1.158665782188736, 117.01983354271296]"
"[1.158625367497643, 117.0319178305502]"
"[1.1587423045081828, 117.04896438416307]"
"[1.1589295143744172, 117.06307303001432]"
"[1.1588667296147683, 117.07782787525899]"
"[1.158837515936315, 117.08975058887371]"
"[1.1588588179536312, 117.10727503062957]"
"[1.159136101462058, 117.12450715561303]"
"[1.1592141509061538, 117.1390599690386]"
"[1.1593980526837757, 117.15362545619858]"
"[1.1593917699724923, 117.17112284919041]"
"[1.1594003370277917, 117.18608515839605]"
"[1.1597925025443265, 117.20337281970245]"
"[1.159693086900079, 117.2185098243458]"
"[1.1596727827334927, 117.2362271627055]"
"[1.1598862260155365, 117.25330186308875]"
"[1.1600016030671778, 117.26604855063539]"
"[1.1602123957608141, 117.28055853680749]"
"[1.1601480194538856, 117.29514250415305]"
"[1.1602256220138245, 117.30917637831958]"
"[1.1602198176775307, 117.32419244955138]"
"[1.1602224004844706, 117.3388891805439]"
"[1.160207475754142, 117.35312849580042]"
"[1.1602372366608154, 117.36653101575766]"
"[1.1602694454121014, 117.3839956370121]"
"[1.1604139518162138, 117.39901296103655]"
"[1.1604044862606868, 117.4163521343865]"
"[1.1604360171109815, 117.42814534538168]"
"[1.160419685065922, 117.44348174753884]"
"[1.1605261065933703, 117.46053331616437]"
"[1.1605754071380392, 117.47779820513455]"
"[1.1606565766216506, 117.48682608789669]"
"[1.16064663198362, 117.50216306619944]"
"[1.1606716177772758, 117.51939880237627]"
"[1.160751312122286, 117.53648701340154]"
"[1.160676446160551, 117.55177374686484]"
"[1.160688280930596, 117.5664152443525]"
"[1.1606898256960019, 117.57812577691529]"
"[1.1606846287528347, 117.5954720338339]"
"[1.160799037170171, 117.61250999591904]"
"[1.1608031827940655, 117.62759823587258]"
"[1.1607319281274702, 117.63922775634516]"
"[1.1607128178304433, 117.6544005276746]"
"[1.1608078550995555, 117.67167430803501]"
"[1.1609231762977372, 117.68299335045049]"
"[1.1609744125401238, 117.69052088829064]"
"[1.1608542689933739, 117.69922959736132]"
"[1.1606270899698687, 117.71008992273323]"
"[1.160459140821294, 117.72215445746846]"
"[1.1605570247153816, 117.7350656260442]"
"[1.1606473452125727, 117.74912722544478]"
"[1.160683937857434, 117.7576809230766]"
"[1.1607473590709956, 117.76373882453066]"
"[1.1607020928303142, 117.76938230918122]"
"[1.1605462939899547, 117.7790886113769]"
"[1.1604207654599143, 117.79404398742493]"
"[1.1605389899845262, 117.80848493594415]"
"[1.160550178275477, 117.82589012304256]"
"[1.1605591060136409, 117.8409563383979]"
"[1.1604723531165153, 117.85583765508343]"
"[1.1602762230189736, 117.87047148834584]"
"[1.160435916100962, 117.88752380741622]"
"[1.1606186295212664, 117.90236739530768]"
"[1.1604116517686238, 117.91732010792622]"
"[1.1603071802495761, 117.93414172668113]"
"[1.1604785592106832, 117.94875875043942]"
"[1.1604546020237956, 117.9638505009614]"
"[1.1604055642271132, 117.98058900937629]"
"[1.160536848050383, 117.99578502305651]"
"[1.1605932464044428, 118.01290425592455]"
"[1.1603534124463175, 118.02852549448465]"
"[1.1605291255467125, 118.04560147133449]"
"[1.160489228804335, 118.05663529386916]"
"[1.1604257784704708, 118.06607769457483]"
"[1.1602918647667628, 118.0759039896755]"
"[1.1603800892497835, 118.09058022450292]"
"[1.1604578878210146, 118.10505894950661]"
"[1.1603991828541402, 118.12150260944757]"
"[1.1604577380447683, 118.13265401747688]"
"[1.160491537479321, 118.13946646620917]"
"[1.160416612120723, 118.14771933360863]"
"[1.1604572764736012, 118.16140640391093]"
"[1.1605888452632513, 118.1751216326601]"
"[1.1605967645711124, 118.18285774119772]"
"[1.160697246007139, 118.19303322482455]"
"[1.1605588495793262, 118.20239952607307]"
"[1.1605913903792096, 118.21284283577195]"
"[1.1605300959302354, 118.21774864890442]"
"[1.1605709988953856, 118.22630872632665]"
"[1.1606924985150577, 118.23812420415122]"
"[1.1607294873666507, 118.25383712559538]"
"[1.16076008317955, 118.26847858868827]"
"[1.160794064595507, 118.28569136099487]"
"[1.1608097851894434, 118.3029443144863]"
"[1.160870438443803, 118.31810257015518]"
"[1.1609555143879207, 118.33290326318081]"
"[1.1609227562670128, 118.35024060596515]"
"[1.1609286412337323, 118.36536264612083]"
"[1.1610283880801147, 118.38249096574509]"
"[1.1609893513841458, 118.39479083456814]"
"[1.1610314250177667, 118.41207088379632]"
"[1.1610984944249807, 118.42675449870751]"
"[1.1611256807674475, 118.44390208333031]"
"[1.1610514078328502, 118.45877241623974]"
"[1.1611533209393297, 118.47368077122489]"
"[1.1610893832193743, 118.48842057631562]"
"[1.1612114247970444, 118.50032927358042]"
"[1.1612741916868814, 118.51782088276897]"
"[1.1612482186561597, 118.53511277965974]"
"[1.1613156662469615, 118.55269449458257]"
"[1.1612904079620632, 118.56748437060875]"
"[1.1613327164183294, 118.5826936884522]"
"[1.161369003654332, 118.59968479022628]"
"[1.1614336888585362, 118.61501908898151]"
"[1.1614432167387871, 118.63254265056084]"
"[1.1614685834893097, 118.64703266612575]"
"[1.1615399645561986, 118.65964087687844]"
"[1.161520946254361, 118.6743455977992]"
"[1.1616232996351348, 118.69130510919527]"
"[1.1616150886919858, 118.70618264913223]"
"[1.161695149007452, 118.72104259092843]"
"[1.1617388158470099, 118.73308016344399]"
"[1.1617632931385533, 118.74804690257707]"
"[1.1618050696730364, 118.75987427489862]"
"[1.1617517158923014, 118.77492495446913]"
"[1.1617383605677871, 118.78558077061238]"
"[1.1617516670356052, 118.80088964705283]"
"[1.1617816253023627, 118.81156728114166]"
"[1.1617716640433136, 118.82903212621115]"
"[1.161553639064055, 118.8377816977972]"
"[1.1617297508852906, 118.85265292255316]"
"[1.1614725762296265, 118.86659269503595]"
"[1.1624200958285944, 118.876071439892]"
"[1.1616180759381405, 118.89247455016053]"
"[1.1615517459793328, 118.90103423574693]"
"[1.161444844559377, 118.9189272435752]"
"[1.1612611492574842, 118.93537008413846]"
"[1.161235995274043, 118.94984737232072]"
"[1.1609018874475692, 118.96450112913547]"
"[1.1606940720698105, 118.9785241207502]"
"[1.160675415607182, 118.99525562964384]"
"[1.1605154838225513, 119.01024991127207]"
"[1.1601465406793394, 119.02484991407488]"
"[1.160245994226358, 119.04135515851786]"
"[1.16000672624872, 119.05842431651438]"
"[1.1596430985802157, 119.07533675968405]"
"[1.1594996006360871, 119.09046410122052]"
"[1.1591680306626337, 119.10767774468427]"
"[1.1588649500222743, 119.12246201431931]"
"[1.1588407247113284, 119.13407837132169]"
"[1.1587438433137802, 119.1467118584214]"
"[1.1585094413756627, 119.15361374317219]"
"[1.1582618334172508, 119.16048201605665]"
"[1.1581416652961476, 119.16710554334279]"
"[1.1577149322962252, 119.18013117983008]"
"[1.1576404420174982, 119.1938471314549]"
"[1.1574536504238029, 119.21068128620492]"
"[1.1572363374297856, 119.22582338414595]"
"[1.1569194024789804, 119.24322063860365]"
"[1.1567122519009774, 119.25704587785458]"
"[1.1565752854688147, 119.26786440422721]"
"[1.1564993110379764, 119.27460022512317]"
"[1.15626475972625, 119.28610039431528]"
"[1.1561305962612918, 119.29888924479947]"
"[1.15578609828437, 119.31509164277148]"
"[1.1555177188102466, 119.33223726700116]"
"[1.1553836559174255, 119.34719133900404]"
"[1.155164523109298, 119.36231927164503]"
"[1.15490439461544, 119.37952450795183]"
"[1.1544583995239739, 119.39486503333544]"
"[1.1543343359229423, 119.409749110468]"
"[1.1540383367442146, 119.42585005389931]"
"[1.1539092793827408, 119.43433616217996]"
"[1.1537353670919561, 119.44216333539353]"
"[1.1535496702571415, 119.44833725591658]"
"[1.1534668330548052, 119.45356649637199]"
"[1.1533397405563603, 119.45954481150216]"
"[1.153248278277457, 119.46475111484436]"
"[1.1531322284154162, 119.47069347403836]"
"[1.1530228515616159, 119.47584079444458]"
"[1.1528875132139604, 119.48093500509741]"
"[1.1527389615690746, 119.48669268402544]"
"[1.1526134464742355, 119.4917993366383]"
"[1.1524108901732193, 119.4975887536022]"
"[1.1523010296875418, 119.50270955947732]"
"[1.1521739406456317, 119.50851974280607]"
"[1.1519986047982642, 119.51436135619335]"
"[1.151929700348278, 119.51950696755313]"
"[1.1518119475336621, 119.52537011893138]"
"[1.1517147214173622, 119.53048158558046]"
"[1.1515924660144718, 119.5363637933068]"
"[1.1514106821383838, 119.54146905841213]"
"[1.1512941775853012, 119.54727529748935]"
"[1.1512221280076644, 119.55226516805504]"
"[1.151108248567737, 119.55804202758215]"
"[1.1509709138599216, 119.56316074651171]"
"[1.1508001918324096, 119.5720131946625]"
"[1.1505368139176158, 119.58546472368509]"
"[1.1502153984879688, 119.59896523297198]"
"[1.1497520133727774, 119.61210018261562]"
"[1.1495264018188642, 119.62886047123726]"
"[1.1491009992320995, 119.64355683999675]"
"[1.1487354118826691, 119.66086266175984]"
"[1.1483817283594786, 119.67629196694857]"
"[1.148126288498162, 119.69345646392904]"
"[1.1477077735770342, 119.71055780324676]"
"[1.1475454570342767, 119.72245967221313]"
"[1.1472742984335236, 119.73743988926641]"
"[1.1469498994142968, 119.75526126171225]"
"[1.1469512372679207, 119.76698658562694]"
"[1.146549477701495, 119.78404633875972]"
"[1.1462478326069556, 119.80069484911911]"
"[1.145827652942487, 119.81535815876522]"
"[1.1457662069794927, 119.8329113887475]"
"[1.1455325275165555, 119.85000087895804]"
"[1.1453187238623652, 119.86511666664424]"
"[1.1449567198549482, 119.88277138473052]"
"[1.1450243296236449, 119.89767842296419]"
"[1.1447784678130701, 119.91234120758428]"
"[1.1443658887853858, 119.92932182165241]"
"[1.1442993611165893, 119.94429550817877]"
"[1.1442972376586023, 119.95895650200325]"
"[1.1442456163195802, 119.97641985281003]"
"[1.1439378601132042, 119.99355576204422]"
"[1.1435509722435795, 120.00877158046559]"
"[1.1437264575039128, 120.02318911197762]"
"[1.144410236578372, 120.07078887118902]"
"[1.1444105574718015, 120.07080552700452]"
"[1.1444352820202874, 120.07208874235808]"
"[1.1437397969015164, 120.04636255121764]"
"[1.1438376048575354, 120.05673195956224]"
"[1.1439797605606723, 120.07066646206543]"
"[1.1436302359853314, 120.0575438423922]"
"[1.143544357960759, 120.06740574609469]"
"[1.1434696356298635, 120.07726463659439]"
"[1.1435835800283154, 120.06306674159507]"
"[1.1437459263476568, 120.081282934395]"
"[1.1437720337522885, 120.0836352168984]"
"[1.143853731415259, 120.0908825614225]"
"[1.1432582342083053, 120.07662000892813]"
"[1.143285956486399, 120.08897246821633]"
"[1.1430906526057323, 120.10330492810708]"
"[1.1431892354788782, 120.11752847753657]"
"[1.1433715425243414, 120.13266354471367]"
"[1.1429459783237412, 120.15016006231953]"
"[1.1429064017927082, 120.1650483055755]"
"[1.1429873357574998, 120.18245596081216]"
"[1.1430360260368595, 120.19725036206405]"
"[1.1430419006365498, 120.21223306964454]"
"[1.1429717773258619, 120.22669138651129]"
"[1.1431574440890857, 120.24417691821702]"
"[1.1431403131968318, 120.25925226311382]"
"[1.1431775733121046, 120.2742347499238]"
"[1.1430603100114205, 120.290808157381]"
"[1.1433214858176173, 120.30638619997484]"
"[1.1433096076707512, 120.32111665289791]"
"[1.1433898342017643, 120.33838592693488]"
"[1.14325310733266, 120.35271703909187]"
"[1.1430815641064587, 120.36143760623538]"
"[1.143322632208137, 120.3793254169519]"
"[1.143540517385314, 120.38797607894773]"
"[1.1434599179392402, 120.40652503176523]"
"[1.1434635402064774, 120.41758603369088]"
"[1.1434515187912548, 120.43329126969547]"
"[1.1434876275639005, 120.44442837947172]"
"[1.1436623709426617, 120.46215469542656]"
"[1.143734935914803, 120.47411573027698]"
"[1.143819051648157, 120.48923321872299]"
"[1.1436663515399925, 120.50613868607238]"
"[1.1438488103817102, 120.52071198443117]"
"[1.1440172565396178, 120.53846817976253]"
"[1.1440144585728342, 120.55525697254105]"
"[1.1437809671744994, 120.57243000625112]"
"[1.1438668903178044, 120.587833664563]"
"[1.1440315061160538, 120.60572114536156]"
"[1.1439455414572786, 120.6226587769374]"
"[1.1439687258228701, 120.63777197813002]"
"[1.1440172677513074, 120.65499115834828]"
"[1.1442287040241887, 120.67028963868738]"
"[1.1443024229898178, 120.68737150689833]"
"[1.1444075952855512, 120.70241698080244]"
"[1.1443282627835858, 120.71931265750543]"
"[1.1445570736232835, 120.73462757345366]"
"[1.1445335848627987, 120.74938010586632]"
"[1.1445078691261166, 120.76665679444788]"
"[1.144528816839216, 120.7814627392966]"
"[1.144705509344547, 120.79895930068263]"
"[1.1446647094109947, 120.81373475218255]"
"[1.1447843228371888, 120.8289131436348]"
"[1.1449416065553004, 120.84592408596495]"
"[1.1450297804924523, 120.86111663013915]"
"[1.1450160910229688, 120.87829510521576]"
"[1.145038328256562, 120.8953324488238]"
"[1.1453138654403057, 120.91026680193892]"
"[1.1453046466971004, 120.92750474751146]"
"[1.145249139609645, 120.94479112528967]"
"[1.1454495153121587, 120.95956063759218]"
"[1.1455219618857577, 120.97447905271619]"
"[1.145571179824242, 120.99175245849129]"
"[1.1455696627532277, 121.00681020885816]"
"[1.145446304319506, 121.02370658308867]"
"[1.145381826344258, 121.03851874365185]"
"[1.1454431358536918, 121.05571596808733]"
"[1.1455313371236355, 121.06810532983722]"
"[1.1455761847020411, 121.08481797861799]"
"[1.1454797358695634, 121.09894896788379]"
"[1.1454440281078453, 121.11513654396624]"
"[1.1453381094629025, 121.13028648751482]"
"[1.1455922811899253, 121.14465761161992]"
"[1.1456059438707134, 121.15401719399293]"
"[1.1455132406773665, 121.16734272659308]"
"[1.1453817298994893, 121.17707657181352]"
"[1.1455707312056334, 121.18642449275782]"
"[1.14585436176142, 121.19860078771414]"
"[1.1456650419370444, 121.2103512678308]"
"[1.1458277807972106, 121.21817275520822]"
"[1.1457788701008804, 121.22614815610525]"
"[1.1458744561179899, 121.23846905170193]"
"[1.1458597009906233, 121.25163525046389]"
"[1.1458161722241387, 121.26603262328167]"
"[1.1456871069364325, 121.28317207999093]"
"[1.1460041510692673, 121.29757305961728]"
"[1.1459212863012094, 121.3123611863813]"
"[1.1459206325873335, 121.329129734405]"
"[1.1459310385171861, 121.34154768382292]"
"[1.1459323512699715, 121.35183917185]"
"[1.1460040327488845, 121.35860929100447]"
"[1.146035787688371, 121.36398476692926]"
"[1.146031806379546, 121.36806736165187]"
"[1.1458315237447736, 121.37299627429327]"
"[1.1457330465782267, 121.37842586247807]"
"[1.145681842312336, 121.38309636645735]"
"[1.1457490936579078, 121.39157938793538]"
"[1.1459334862973907, 121.40584259064845]"
"[1.1460157548307088, 121.41832504302955]"
"[1.1459999858653023, 121.42872351086004]"
"[1.145949452055012, 121.4350343712506]"
"[1.1459903278402377, 121.44044347815175]"
"[1.146065937324116, 121.4482045071145]"
"[1.1461683093078536, 121.45921364156891]"
"[1.1462524172963742, 121.47289446471528]"
"[1.1462923149965953, 121.48711356092429]"
"[1.1464131332449836, 121.50156913928086]"
"[1.1464976350307199, 121.51850844909588]"
"[1.1467651824547729, 121.53333403103305]"
"[1.1467455445096588, 121.55038761704361]"
"[1.1468331985325133, 121.56229218000091]"
"[1.146838778153321, 121.56773811161246]"
"[1.146952310832461, 121.57741354588394]"
"[1.1470184926422702, 121.58897232198908]"
"[1.1472872670021095, 121.60566690108986]"
"[1.1473156634926316, 121.62035082404591]"
"[1.1473205052953679, 121.63775304171588]"
"[1.1476367435859622, 121.65488267208539]"
"[1.1475182219305602, 121.67019320106543]"
"[1.1476777836822418, 121.68711136784742]"
"[1.1478061950480356, 121.70256739008009]"
"[1.1479970667757857, 121.72006615870848]"
"[1.1481091896561928, 121.7376246451358]"
"[1.1481567444015672, 121.75268770338388]"
"[1.148254841822843, 121.76982818746471]"
"[1.1487468020752605, 121.78507537710442]"
"[1.1489527495578122, 121.80016142799127]"
"[1.1491371223075717, 121.80714011844208]"
"[1.1491948033382213, 121.81689408536366]"
"[1.149073622878672, 121.83047631834589]"
"[1.1487752965968185, 121.8437967620699]"
"[1.1493300103204447, 121.86004884303334]"
"[1.1495133605353347, 121.87501879743272]"
"[1.1495426325709417, 121.892060592675]"
"[1.1494324466064048, 121.9091682709694]"
"[1.1496580363752766, 121.92402708715936]"
"[1.149950834446649, 121.94341169896157]"
"[1.1498903499410815, 121.95845055384751]"
"[1.1500524196417112, 121.97568408366217]"
"[1.1502602200906953, 121.99340519563403]"
"[1.1503630931495827, 122.00846182715838]"
"[1.150458075680184, 122.02300985600134]"
"[1.1504397602086298, 122.03779787694663]"
"[1.1506296399518863, 122.04928540598385]"
"[1.1506627757061736, 122.06697580684488]"
"[1.1507588805853917, 122.08380181830597]"
"[1.150789392333573, 122.09863072911944]"
"[1.1508082933129247, 122.11335061917755]"
"[1.1509547607069348, 122.13036058773234]"
"[1.1510239128381943, 122.14228621062729]"
"[1.1509563133866403, 122.15736832281392]"
"[1.1510338095695003, 122.17189046701792]"
"[1.1510468323669094, 122.18909522489399]"
"[1.15088607472902, 122.20076774462335]"
"[1.1509713230595946, 122.21846587785888]"
"[1.1508799636181266, 122.23317332243462]"
"[1.150745602017093, 122.24770911605681]"
"[1.1506945235530859, 122.26445140989013]"
"[1.1506073044597125, 122.28104945899675]"
"[1.150537053938365, 122.29536008300556]"
"[1.1502519869660317, 122.31204178403561]"
"[1.1502977561096548, 122.32579173380307]"
"[1.1501872780945426, 122.33931531259675]"
"[1.1500056650304704, 122.35031283927944]"
"[1.1499664364795454, 122.36344102603852]"
"[1.1498990766631527, 122.37766087012454]"
"[1.1497067269629768, 122.3917705834981]"
"[1.1494493145619238, 122.4054636338134]"
"[1.14922845408056, 122.42158832674778]"
"[1.1493336368769358, 122.43618125491393]"
"[1.1492433130942235, 122.45282455310856]"
"[1.1489265691846526, 122.46787761536486]"
"[1.1487949774759414, 122.48206817155089]"
"[1.1486933780140338, 122.49913969110831]"
"[1.1485748971501324, 122.51411890759806]"
"[1.148441082734933, 122.52889504089323]"
"[1.148191684902813, 122.54621858628931]"
"[1.1480225702808962, 122.56348071147394]"
"[1.14776781688599, 122.57881319353913]"
"[1.1475451772176892, 122.59610709895198]"
"[1.1472395288678607, 122.61349613214496]"
"[1.1470140773890583, 122.62824067017301]"
"[1.146823666793066, 122.64595708692751]"
"[1.146508576557619, 122.66315220541897]"
"[1.1463272858203022, 122.67449091270187]"
"[1.1461670378761135, 122.68380435314393]"
"[1.1460727114939453, 122.69020721823141]"
"[1.1460069613729142, 122.69529178490919]"
"[1.145879364059436, 122.70108538699833]"
"[1.1457262840888904, 122.70606855877278]"
"[1.1456264228585535, 122.7111956195424]"
"[1.1456306187626075, 122.7169116113148]"
"[1.1456262355512752, 122.72266340594817]"
"[1.1455554923160742, 122.7283749967207]"
"[1.1454173575369166, 122.73416541118712]"
"[1.145291847284805, 122.74049634114748]"
"[1.145224567396736, 122.75068691857442]"
"[1.1450952012307314, 122.76520315151205]"
"[1.1447784872265376, 122.77978632339062]"
"[1.1445040802285178, 122.79697161771043]"
"[1.1442982376843323, 122.8142327880747]"
"[1.144013677775429, 122.82889495326783]"
"[1.1438351287399997, 122.84156207920886]"
"[1.1436204036359765, 122.84826649236416]"
"[1.1435657333457998, 122.85938930354057]"
"[1.1433748293329986, 122.87257627707278]"
"[1.1431660742734695, 122.88876467632689]"
"[1.1430685898198807, 122.90341400989233]"
"[1.142694437526888, 122.91597553228421]"
"[1.142653508374015, 122.92246942995679]"
"[1.1425867642683536, 122.93189449444017]"
"[1.1423783849929792, 122.94643749126443]"
"[1.1421639934171508, 122.96318112533419]"
"[1.1419660324499206, 122.97824892280806]"
"[1.1416502245140427, 122.99533986517693]"
"[1.1412606015541835, 123.01269134277815]"
"[1.1410785643074897, 123.02760786307094]"
"[1.140911064025993, 123.04490596429477]"
"[1.1407090780402191, 123.0624426025487]"
"[1.1406853886640687, 123.07169895131901]"
"[1.1405377395102128, 123.08960692619327]"
"[1.1404257489986103, 123.10054491455803]"
"[1.140140731713991, 123.11877428001256]"
"[1.1402201855535674, 123.12987532874959]"
"[1.1400470008819876, 123.1475968258307]"
"[1.1400121625994777, 123.15647617548015]"
"[1.1397091988316592, 123.17484233783168]"
"[1.1395928255573442, 123.1919179403468]"
"[1.1396516504831455, 123.20703812405638]"
"[1.1394824357972135, 123.22213977669784]"
"[1.1393645630721179, 123.2370028401476]"
